pid,label,key,location,keywords,description,named_persons,rights,creation_date,ingest_date,format,source,order,layout,text,thumbnail,full,manifest,collection
01638ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1638,cmhc_item,"Fritz, Lizzie'R, Fritz, - Matthew: Frizzei, James Frost; E. L.-° Frwak)‘ John <- Fry, Peter | Frye, A. We Fryer, ‘Anna B, Fryer, E. Wer! Fryer) Natal te: Frynure, Ellzabeth Frynure, Frank Fuch, -WiltitamcT. Fuller; Alfred iJ. Fuller, Carlos M, Fuller, Chartes Fuller, Chartes Fuller, Chartes Fuller, Chartes Fuller, Edward ‘A. Fuller, Frances Fuller, Frank Fuller, George Fuller, Gertie H, Fuller, James A. Fuller, Mary F. Fuller, Norman  Ful ler, 0. M,  56 40 26 43 20  L  45 34 12 25 44 10 26  Ss Ss 47 S&S MW SB BF HR BS BS SS BS SB FS SB SB ET TH SF TD SHS ZS SB BS BSB ZS TN  48 44 46 47 46 47 46 46 46 46 52 52 48 49 44 46 50 44 49 5! 49 49 oe 49 46 49 49 47  16b  Fas t  9b  (22b ‘226  26a -  22a 36 3b  -c Bb  {3a  {3a  A2Zb 25h""  1Ob  1 6b 20a 23b [5a  25b °  23b 10a 23b 10a 23b 23b  Zt  . 63 85°  33 35 26 53 52  54 °° 38.  37  88  Qo  1Q0 -— 7  — 80°  98-  Q5. 92  96 22 93 97 54 ","/img/derivatives/iiif/images/01638ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01638ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01638ci/manifest.json,census
01639ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1639,cmhc_item,"Fuller, P,  Fuller, William F. Fullerton, A. Fullerton, Edwin F. Fullerton, Mabel Fullington, -Thomas Fulmer, Mary A. Fulton, Carrie Fulton, Edward Fulton, Florence R. Fulton, Fredia Fulton, Hazel Fulton, Helen S. Fulton, Henry J. Fulton, Lucly Fulton, Minnte Fulton, Vernon Fultz, George Fultz, Homer  Furb, Jacob  Furrow, Ella  37 40  23 20  15 55 29  nn ss S&S  nr“ =  nn Ss 7m  n  = Ss Ss S&S  53 49 53 53 53 5 | 49  52  50  49 52 52 49 49 49 48 52 46 46 53  46  . 4a 23b 8a 8a. 8a.  13b  2b .  6b  7a. 15a’  6b  6b © 5a .' 5a . [Sa  16b  6b Z21b 2tb  . 10a.  ‘6a  ~ 41330  - 36  27  15 14  1126  ""25 — 28 «BI 72 52  53 -  29 “19 ","/img/derivatives/iiif/images/01639ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01639ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01639ci/manifest.json,census
00164ci,1880 Lake County Census,1880ci,,,,,,,2023-01-29,,,164,cmhc_item,"   Abbercrombie, Frank Abbott, A. L. Abbott, Albert F. Abbott, Anna Abbott, Charles Abbott, Eddy Abbott, George Abbott, James Abbott, James Abbott, N. M. Abbott, S. W. Abbott, T. H. Abbott, W. M. Abbott, William Abbott, William Abbott, William L. Abby, S. A.  Abels, J. D. Abels, Millie Abrams, John M. Abrehy, W. Achison, George Acht, Jacob Acker,  Ackerman, Charles C. Ackerman,. Fred Ackerman, Theo Ackhurst, Fred ‘Adams, Col.  Adams, Ce Se Adams, C. W. Adams,’ Mrs. Carrie Adams, Charles Adams,’ Charles Adams, Charles T. Adams, David R. Adams,’ Harry  21 23 32 20 23 24 26 50 20 23 47 35 35 39 23 22 30 31 26 19 33 21 52 29 24 20 27 30  30 39 39  30 25 28  2S S32 SB BFS BSB BBB BSB SSS SBT SSBB BBS SBS BSS BBM SSS  ZBEe BEB BSB ZTEBREBEBTBBERBBEBHBEBTPHBHE SE ZEZTBBAREAZARHAZES  75 75 90 78 75 78 75 87 87 73 85 79 73 87 78 75 73 81 81 87 83 85 78 75 82  _ 80 _ 90  80 75 85 75 75 73 75 87 82 82  ©  14 21 43 19 43 12 65 12 20 14 31 62 21 29 14  0  27 29  17 20  27.  16  12.  42 20 51  27  50  39  20 ","/img/derivatives/iiif/images/00164ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00164ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00164ci/manifest.json,census
01640ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1640,cmhc_item,"Gable, “John  e\i  Gaddis, Belle:|  Gaddis, Howard |  Gaddis, Jennte  Gaddis, Jesste:  Gatf, M. E.  rf  Gaff,-Robert .  Gaff, Rollte -  Gaffney, Mack.  Gage, W. H. He.  Gatnes; Alfred M.  Gatnes;, Chartes H.  Gatnes, Ellen: |  Gatnes; Jesste H.  Galbratth,  Galbratth,.  Galbraith, Galbrafth, Galbratth, Galbralth, Galbratth, Galbreath, Galbreath, Galbreath, Gailagher, Gallagher, Gallagher, Gallagher,  George Mabe! Mary NeL! Peter Thomas Thomas J. Etta Littian WELI Tam Bridget Ear | Etten  Frank  3F 20 36 26 26 45 53 25 352 53  = nm 5 727 57 7 FS SB BSB SE TH T7 57 TH BS S FS SBS BE ETN SF DH SF TS  47 48 49 49 48 49 49 49 47 45 49 49 49 49 |  a1  S|  47 5!  SI  a!  48 48 48 46 49 48 45  26a  19a,  fa’ t9a . 26b - 26b°  26b  ‘8b  ‘2b I6b 16b t6b 16b {Oa [Oa 10a  i Ga  ‘10a  ‘10a '4a ‘14a '4a 24a . 5b  8b  [2a  26 14 i5 19  65  64  66  80  79  63 . 66  64 65 16 17 14 - 49 ts I3 1S 44 45 43  70 “106 ' 26 ","/img/derivatives/iiif/images/01640ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01640ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01640ci/manifest.json,census
01641ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1641,cmhc_item,"Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gal tagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher, Gallagher,  James James John John John John John E. John S,. Kate Katie Katte  Madlitine  Margaret  Mary Mary Mary Mary Mary E. Mary O. Michael Michael Net I Patrick Phi! Rosana Te He Wiftttam  Wiittam  42 27 6|  39 35  45  25 52  10  69  36  24 4m  44 4]  30 51 29  38 50 36  ZS S5 S5 7 SBS 5S BB FFI ATDT7TAWAA Ann nnnnze =F FZ FE BEE  50 45 44 45 46 46 49 49 47 46 46 49 44 49 44 45 46 44 49 5!  44.  47 5! 48 44 46 S| 44  17a [2a !Ob 8b 24a 24a 5b 5b 3a  15a  . 24a  5b 22a  . 21b  22a I2a 24a 22a 5b 10a 22a  19a  ‘T3b © 8b  22a 5a 8a  22a  ~140  57  10 68  33 -43  7 — 42 25  ° 125 7 a1f2 - 740 - 769  “139 “72 166  , ""99  “4l “26 IIS 137 ","/img/derivatives/iiif/images/01641ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01641ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01641ci/manifest.json,census
01642ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1642,cmhc_item,"Gallegan,  Galligan, Galligan, Galligan, Galltgan, Galligan,  Galligan, Galltgan, Galltgan, Galloway, Gal laway,  Galloway,  Joseph James P. Ltzzte Maggie Nora Peter Peter Roy J. Wii ttam Bradford Lttttan  Ruth  Galufa, Nicolas  GalvM, Arthur  Galvin, Edward  Galvin, Edward  Galvin, Edward  Galvtn, James  Galvin, Jennie  Galvin, Loretta  Galvin, Mary.  Ganderfteld, : Thomas  Gannen, Richard  Gannon, Henry  Gannon, Merree  Gannon, R.  aan  Gannon, Thomas  Ganser, Mary::  50 12 27 38 f5 45  6  fo 45 45 Ka 42 3 35  ro 34  3  ~tm  35  21  nm"" Ss 5S 1 3B 3S FMD :TW TD BS SB B&B SB BSN NTN SS B&B B&B SF FETT HN SZ SES  50 49 49 49 49 49 49 49 49 46 46 46 51 49 45 45 49 49 49 49  . 49  50 50 45 49 47 53 44  3a 5b 22a 5b 5b 5b  ‘Sb  5b “5b Sb 5b 5b 23b  ‘8a.  9b 23b  23a  23a 23b  236  1 4b. Ab:  le  14b-  ‘tS  95. 42 | Q3 94 Q2  . 98 - 97  96 64 65 66 97  53  36  Sr  St 49  52  SA  90  63  5g  7S 33 38> ","/img/derivatives/iiif/images/01642ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01642ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01642ci/manifest.json,census
01643ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1643,cmhc_item,"Ganz, Albert  Ganz, Hattie  Ganz, Sidney Ganzer, Pete Garberg, Ada Garberg, Peter Garbrino, Jennie Gardner, Bertha Gardner, Burnedett Gardner, Charles R. Gardner, Clarence Gardner, Claude Gardner, Eva Gardner, George D. Gardner, Gertrude Gardner, Gladys Gardner, lrene Gardner, J. Rufus Gardner, J. Rufus Gardner, John Gardner, Madeleine M. T. Gardner, Margaret Gardner, Mary Gardner, Miltkin L. Gardner, Norah Gardner, Oltve Gardner, Robert  Gardner, Virginia  40 31 15 30 26 24 26 15 10 17 13 17 40 37  53 i) 48  74 16 7m 43 13 30  nszsn7nrn m7 57 2 HN 3B BSE T7707 FH BQH BE BE FET TH WH FEN SF EF TN B  48 48 48 45 49 49 44 48 44 44 44 44 48 48 44 48 48 44 44 44 44 49 45 44 44 48 49 44  2b  2b  - Ob ‘19a  I4a 14a 19b 6b 4b 5a ‘4b 4b 16b 16b 4b 16b 16b 5a 5a 4b 5a 3b  5a 4b 16b 3b  4b  7°85  ‘87  «30  res. '  «95 76 98  “OT  96°!  75> -14  99  .78 . 3  93  “759  35  94 T7 60 1.00 ","/img/derivatives/iiif/images/01643ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01643ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01643ci/manifest.json,census
01644ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1644,cmhc_item,"Gardnér, Wilttam  Garlepey, Gartepey, Gartepey, Gartepey,  Gartepey,  Artenice Camtilte Josephine Josephine  Jules  Garnet, James |  Garret, Solomon  Gartside, Gartside, Gartside, Gartside,  Gartside,  Bessie James A. Jessie Mary E.  Perey  Garver, Aw Ta  Garvey, Eugene  Garvey, Francts  Garvey, Janie’  Garvey, Kathfeen  Garvey, Lizzte M.  Garvey, Mary:  Garvey, Thomas  Gass, WIi!l!tam= Ww.  Gasta, ‘Andrew  Gates) Bertha®*  Gates, \Frank~B.  Gates, ‘Harry - -  Gates} \Herbert  Gates; ‘Herman’.  20 za 13 at rz) 37 30 29 38 10 as Tz cS 37 “3 43 38 9 \9 35 34 55 28 33 24 £7 to 33  Ss 3S S$ S$ © 3B 3S FE T7777 1 B BS BSB EN BE BMS SB ET THN TH SES  44 45 45 45 45 45 45 46 50 50 50 50 50 46 49 49 49 49 49 49 49 52 44 46 48 46 46  46  -4b 18b 18b 18b 18b  t8b~  2b  5b  1 Sb >  15b  15b  I5b  15b 66 27a 2'b Z2Ib 2b 2b 27a 26b [2a 17a 19a 7a 19a 19a  ‘4b  95 ‘72 73 70 .7t  69  77 80 85 87 - 84 86 88 92 12 46 47  49  48  100  48  3}  33 32  '.64 ","/img/derivatives/iiif/images/01644ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01644ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01644ci/manifest.json,census
01645ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1645,cmhc_item,"Gates, James R,. Gates, Lester Gates, Lucinda Gates, Michael Gaughan, John Gausch, Florence Gausch, Mary Gauthier, Emma Gauthier, Wright Gauze, Joseph Gavin, Me Gavin, Willtam Gaw, Eleanor Gaw, Eltzabeth Gaw, Ellen  Gaw, Henry C. Gaw, Henry W. Gaw, Mary M. Gaw, Wil liam.H. Gawern, Guss Gay, Albert Gay, Dorothea Gay, Edwin  Gay, Ellen  Gay, Eva  Gay, Francis Gay, Harry  Gay, J. Stanley  35 43 4I 45 34 56 14 21 29 46 22 23 40 57 29 28 65 30 37 40 27 24 27 2!  1Om  28  =s = 7 1 797 SS HW B BS BS T1 5B52 7 TH 1 85 5 5B FET THT TD FS FTE SS  D1 46 46 50 55 50 50 47 47 44 46 47 50 50 50 46 50 50 50 52 44 47 45 45 52 47 52 47  Tbe  19a  ‘ 4b- ‘12b - 10b llb  ib [3a I3a 1Ob '7b 8b 7b 7b 7b  9a  Tb  7b 7b 8b  . Ya  8b 4b 5b 9a 5b  9a  .69 . 30 62° 73 89  9S  | 94  14 43 B84  .-90: 96 -56 52 55 20  56 15  ‘i it8  ‘73 “67  > 76 “7: 20  74 AT ","/img/derivatives/iiif/images/01645ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01645ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01645ci/manifest.json,census
01646ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1646,cmhc_item,"Gay, ‘Morrits~=' Gay, ‘Peter —: Gay, Ragena~™* Gay, Ragena™' Gay, 'Victora Gay, Willtam: ° Gaylord, Heriry Gaylord, Josephine Geant, Peter: Geary, Annie: | Geary, Annie: ! Geary, Edmond ! Geary, Edward ! Geary, John’: | Geary, Katie: : Geary, Louts:. Geary) Maggie: Geary, Mary - Gebner, John: | Gebner, Loufse Geddes, Agnes: Geddes, Alonzo Geddes, Mary< | Geddes, Mary< | Geddes, Sarah!  Geddings, Edward  Geddifgs, Frederick  Geddings, J@lita A.  ""6 48 29  2 Ss 1 17 5S 12 BS S SF 1 1 BS  ms SS 720177 57 121-:57~+*%07 ;5 ~%°.: ~8  52 - 52 52 52 52 44 47 47 49 49 49 49 50 49 49 49 49 49 | D1 49 49 49 49° 49 44 44 44  SB: 5b  5b 5b 5b  23a  23a  -21B° 22a, 22a | 224° — 16b""  22a 22a  22a °  22a  22a  12b  12b 25a 25a"" 25a  25a  25a  9b 9b~ “9b  75  qt 72 75° 77  16  25  26 29  220°  27 2% 97  | 28  25  26  235 24 69 10 45  40° 44 -44  42 68 70  -69 ","/img/derivatives/iiif/images/01646ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01646ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01646ci/manifest.json,census
01647ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1647,cmhc_item,"Geddings, Will!ltam W. Getger, William Getrsier, George Getsel, John Geldham, Otto Gelze, Frank  Gelze, Matthew  Gent, Etnor  George, George, George, George, George, George, George, George, George, George, George, George, George,  George,  Agnes R. Amelia Bertha Charles Charles A. Clarence Joseph Lenie Linnie M. Rache |! Robert Robert J. We. S.  Wilttam  Geralds, Emma  Geralds,  Gerkey,  Gerlac,  Inez Esther Wtf ttam  Frank  Germain, Annie  Germain, Antone  16 45 47 42 30 40 48 59 29 62 33 23 27  21 34 40 17 55 26 45 32 39  62 33 10  Ss 17 SS 3S 121 717 838 8 3S 35 OT 1 7 BE B SB SE T7717 T71 SB S SB BE BSB SBS EB  44 46 52 44 45 44 44 52 48 46 48 48 44 48 48 45 48 48 48 48 48 49 46 46 44 51 5| 51  9b 2a 6b  2b |  5a '4b 16a I3b I2a  [3b ;:  1 3b 19a  [3b  [S3b-  Sb 1'7b  1 3b.  3b 13b 7b  3b  15b-  15b 17b I2a I2a I2a  - TI  7 B4  -- 14 -i61 .  7 4425  + 54 0 , 20: 95  94 97  100 98 87 73 99 93 96 72, 7 89: 90 100 -29 20 22 ","/img/derivatives/iiif/images/01647ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01647ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01647ci/manifest.json,census
01648ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1648,cmhc_item,"Germatin, Germatn, Germain, Germain, Germain, Germain,  Germain,  Harry Hetma Jerinlie John John P. Luke  Mary  Germalne, Leace German, Mat-.. Germon, Fannte Germon, Frank: Germon, Frank Jr. Germon, Katte. Germon, Mary: | Germon, Wilitdam J. Gertnér, Oscar Geska, Aurona Geska, Isaac. Geska; Isaac Gessner, Theodore Getaz, John-: Getz, < Franke: Gibb, 'Glenn-* Gibb, He. W.°! Gibb, ‘John «=: Gibb): Katie: Gibborey, Birdee  Gibbéney, Gracie  20 44 42  23 47 ‘2 2¢ 25 <2 38 17 15 4t  28 29 29 o3m 355 34 45  26 33 43 “6  nnmnw7"" 3S 3 58 3&8 S85 &S S&S FS 1 3B 5S HTH BS SS FH SE TT 7 BS FS SE THT FS  50 5} 50 a} 50 S| 51 45 52 44 44 44 44 44 44 44 5] 5! 51 44 S| 52 46 46 46 46 52 52  [Oa t2a 10a i2a t0a [2a 2a  ‘2a  3b ©  tb tb tb “bb tb tb 18b 3b 3b  3b  {8b- I2b-  15a Zila t2a Z2ta Zla  'Ob  {Gb |  9  2t  8 23 935 70 75 70  72°  73 Tt  74 .6t 95  94 98 78 55 ~- 35  . 59 5 57 38 .79 -8t ","/img/derivatives/iiif/images/01648ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01648ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01648ci/manifest.json,census
01649ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1649,cmhc_item,"GIbboney, Harry  Gibboney, Kittie  Gibboney, LIifttie  Gibbons,  Gtbbons,.  Gibbons, Gibbons, Gibbons, Gibbons, Gibbons, Gibbons, Gibbons, Gtbbons,  Edward Edward  Grace  James  James Joseph John  John  Kate  Mary A. Patrick H.  Gtbbs, Walter J.  Gibons, Gibson, Gibson, Gibson, Gtbson, Gibson, Gibson, Gibson, Gibson, Gibson, Gibson, Gibson, Gibson,  Gibson,  WIT ttam Alonzo D. Burt Catherine Charles Charles Cornel tus Edwin Frank George W. Grace Gus: Lorratne  Morris  33 33  38  18 30 45 54 12 26  5m  32 26 44 34 51 46 25 43 27 16 56 13 26  30  —» =  =s a SS 7  = SS S&S 5 5 7 WT 3B BS SB FS 1 T7 B BS FB SE TN BE SF 1D TD FE  52 52 52 50 50 48 48 46 48 48 50 50 50 44 49 44 53 50 52 53 50 53 50 53 50 48 53 51  1Qb 1Ob 1Ob 20a 20a 2a 2a  6a  2a 2a 20a  ‘20a  20a 18a 3b 18b Ib  6a 2a 2a 2a 2a  2a 5b Ib 7b  77  678  -80 713 .cf5 132 .° 34  ‘48  Lol  14 16 17 .41 .90 “72  77 1 16  .7~40  15  ~-38 VAT  “18 85 -  ‘400 ","/img/derivatives/iiif/images/01649ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01649ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01649ci/manifest.json,census
00165ci,1880 Lake County Census,1880ci,,,,,,,2023-01-29,,,165,cmhc_item,"Adams, Harvey Adams, Hiram Adams, I.  Adams, Ida  Adams, James Adams, Jennie Adams,' L.  Adams,’ Laura Adams,' lizzie W.. Adams, Maggie Adams, Maggie Adams, Mary E. Adams, Matthew Adams, Orson Adams, Samuel R. Adams, Stella Adams, Thomas Adams, W.'R.  Adams, Wesley Adams, William B. Adamson, I. J. Addison,’ A. P. Addus,‘' Oscar  Aden, Le Le Adkinson, Eupsasia J. Adkinson, Fruman G. Adkinson, : George W. Adkinson,’ James William Adolph, Charles Adolphson, Andrew Adrian, F.  Ady, Mary Affeldke,: Fred Ager, Harvey  Ager, Mary  Ager, Willie  Agnes, P. W.  18  EEG  27  45 23  38 28 19 33 32 35  EGSSBu  22 2g 24 AA  21  20 20 23 2) 16 35  13 12  25  SS 737 SB SHY SSB SB SB SB SBSH SSB SB BBB SSE H BSB BT Pe FPS TS FT SB BS  ZS =f 2 Sz =  s S  ZB SB S22 52 2 SB B52 2B BB 2zZzBRBZBERaAzZBER Zz HZ ZS  87 78  — F3  82 87 78 73 75 90 75 82 82 73 82 78  82  82 79 79  87 °  82 89 82 85 82 82 82 82 78 88 73 83 87 78  78 °  86  : 10 10.  57 14 14 14  13  “  23  27 28 47 24 28 24 22 31 27 28  26 39 30 44 35 45 24  a)  34  - 50  2i  . 23  2h  “22  25  31 35 Ma 42 Ma 39  10    ","/img/derivatives/iiif/images/00165ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00165ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00165ci/manifest.json,census
01650ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1650,cmhc_item,"Gibson, Gleger, Giffin, Giffin, Giffin, Giffin, Giffin, Gtlbert,  WII I tam Bade ~::! Annie:  Archte ji George | lola--} Othello  Benny |  Gilbert, George F.  Giibert,  Johnm -E,  Gilbert, Leewttiner  Gilbert, Gl idea, Gittdea, Gildea, Gitdea, Gitdea, Gt idea, Gildea, Gildea, Gt idea, Gildea, Gitdea, Gildea, Giidea, : GI Idea;  Lutte  Agnes .  Elfzabeth  Helen.  James H, John. Julla<  Mary -:  Mary -k. Patrick Patrick Sallta: Tesste: Thomas |  Willtam  Gtles, ‘Adtah +: |  Giles; Annite-«':  F.  44 B9 36 26  10  14 43  40 at 48 | “3 {5 <5m 24 ‘3m 26.  2E 34 30  26 26  Ro 2!  nuns sxsnn4nessnmrnn 5s 5s 7H HTH BME SE BS FE TNH SS FEN KZ SB  53 53 46 46 46 46 46 48 51 47 48 48 44 44 44 44 47 44 44 47 46 44 50 50 47 50 52 52  tb!  3b 18a 18a L8a 18a  18a  8b  13b ‘Sb 8b  Bb  22b  22b —  22b 22b 14b 226  -22b t4b  22t tha: lla 14b Thea  4b  ‘| 4an-  76 79  al  44  42  43 40  76  95 59 73  «77 | 66  58  67 .  59  66° 64 . 65  65 74  63  23  220°  64 —  oh Sho ","/img/derivatives/iiif/images/01650ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01650ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01650ci/manifest.json,census
01651ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1651,cmhc_item,"Giles, Giles, Giles, Giles, Gtles, Giles,  Giles,  Char leas Clara Grace Harry Julfa A. Oliva Pear |  Willte  GIIifoy, James  Gilgattion, Della  Gitlgalton, Witliam B.  Gliguin, Kathertne  Gill, Gtll, Gti, Gtll, GIll,  Gtllesple, Jamas H,  Ed!th George irene Lenore  Patrick  Gtilette, Carrie  Gitlette, Clinton  Gtligallonm, Nellie  Gitligan, Anna  Gilligan, Mamie  Gitltigan, May  Gtlltgan, Mert  Gilligan, Patrick  Gilligan, Robert  Gtitigan, Rosaline  41  10 17 41  4m 61 34 46 34 26 38  34 45 35 35 19  13 33  38 14  s 77 3S S&S 7 1H Ss TH T2157 85 57 7+*77 2577 ~«%7 =F  nn Ss 8S TF 077 7127 7  a2 52 52 52 52 52 52 52 53 44 44 48 47 47 47 47 45 49 48 48 48 44 44 44 44 44 44 44  l4a_  14b  14b - 14a  l4a l4a 4b 4b  4a  228 22a  19a 6b 6b  6b  - 6b  20b 3b 8a  I2b ©  5a  lib |  lib ltb  Ltb-  IIb 15a  - 48  54 ' 520  49   )  53° 95  .28 27  95 98 97  17 16 . 78  * 99 ' 97 ‘{00  i ' a6  ‘998 ","/img/derivatives/iiif/images/01651ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01651ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01651ci/manifest.json,census
01652ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1652,cmhc_item,"Gillts, Gillis, Gillis, Giilts, GIllts, Gtilts, Gillts, GIlilts, Gtttman,  E!|izabeth John: John iA. Lou tse Norman Robert Robert A. Roberts  ‘Peter  Gilimeyer, Aibert  Gtitlmeyer, taura  Gillimeyer, Minnie  Gilimeyer, Wilifam  Gitman,  Gt Imore, Gilmore, Gtimore, Gilmore, Gilmore, Gi imore, GI imore, Giimore, Gilmore, Gilmore, GI tmore, GI Imore, Gtimore,  Gtinon,  Lottte Carrie Dante! Dot: ! Frank Harry Je We James B. John John | Mary ! Nancy Nettie Themas  Denmks  & &  43 28 26 60 27 2 com 4t 4f 42 16 2 22 40 23 30  28 fo 9  47  29 4E  Ss Ss S&S 7171 5 7 77 5 7 7 S&S SB FS SF BS 71 BS SS 1  48 52 48 48 47 48  48.  48 51 47 47 47 47 45 52 52 44 53 52 46 52 22 46 46 52 52 52 44  L3b - 136 13b  135  [5a 4b 13b  13b-  8b  6a:  16a 16a [6a  Za  ta  ta .  9a  {Ob  58 69° 59  6y 7 38  84 60° i 5l  6  44 48  8 3  oF 43  46 92 93 44 5Q° 45 48 ","/img/derivatives/iiif/images/01652ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01652ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01652ci/manifest.json,census
01653ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1653,cmhc_item,"Gttroy, John F. Gilroy, Katte Gittroy, Michael Gttroy, Patrick Gitroy, Thomas— Gttroy, Thomas Glroux, Frederick Le Gtroux, Paul  Gitser, Otto Givens, Danie] Gtvens, Joy Glannan, John Glaser, R. C. Glasgon, J. W. Glass, Lawrence Glassod, David Gleason, Daniel! Gleason, Edward Gleason, Patrick Glendentng, Cora A. Glendening, Willtam C. Glenn, Hannah Glenn, Kate  Glenn, Margaret Glenn, Martin. Glenn, Mary  Glenn, Mary  Glenn, Robert  49 22 30 36 38  36 27 51  25 29 38 31 4] 34 45 50 33 34 58 37  38 24  27  =m 7 577 FH BS TN BSB SB SBS SBS BE SE BSB FSF BD EF ZB S SB SS SBS SF EN SE  50 47 49 49 47 47 44 45 52 53 53 44 46 45 47 50 44 45 45 49 49 52 52 52 52 49 49 49  40b |  {Oa {0a 17b  ' 6b  2b 16b 19b 19a [3a  13a  23b.  23b 7b 14b 14b 14b 25a 25a 25a  {00 - 20° 84°  2c tS  “16  “17  BPS 874  .£49 677  © 59 »""90 9 ","/img/derivatives/iiif/images/01653ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01653ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01653ci/manifest.json,census
01654ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1654,cmhc_item,"Glercher, Glercher, Glesener, Glesener, Glesener, Glesener,  Glesener,  Antone Antone  Et ""za Frederick Herbert John  John  Glick, Louls:<. |  Glivar, John: !  Glochety,  Jake  Glorce, George  Glovan, Michae!  Glove, Joseph |!  Glover, Beutah  Glover, C.  Me:  Glover, Doréthy  Glover, Hazel  Glover, James  Glover, Martha  Glowan, Annte  Glowan, Frank.  Glynn, Ethet: -  Glynn, James-""  Glynn, James:Jr.  Glynn, Johne=-  Glynn; Katle  Glynn, Marté‘  Glynn, Rose”!  27 22 32 W ‘8 42 TO 69 25 35 28 38 46 27 32. 23 “4 “9m “6 24 32 12 4t 10 23 \6  \3  nn71 Ss Ss = 717 5 7177 57 77 3S TD SBS BS BS BS BSB BF BSB BS SBS FE 1 SB SES  52 52 46 46 46 46 46 44 44 52 51 44 52 45 45 45 45 45 45 44 44 46 46 46 49 46 46 46  Ib Ib 18b 18b  18b_  18b-  18b 19b [2a  3a 3a  6a  2a 12b 12b 12b  I2b:  {2b 12b 11a Ila 2b 216 216  15a  2tb6  22a  22a  -67. 68. 63 64  66 62 65 87 32 28  -16—  10-  59 57 58 6} 62  60  19. 18. 99 97. 98. 22. 100° ","/img/derivatives/iiif/images/01654ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01654ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01654ci/manifest.json,census
